user_id,session_id,timestamp,hour_of_day,day_of_week,agent_used,task_type,interaction_duration,completion_status,priority_level,response_time,feedback_score,language,sentiment_score,follow_up_required
U016,S982,2025-02-01 10:42:00,10,5,Calendar Agent,Update Event,567,Completed,High,9,4.6,French,-0.18,No
U044,S983,2025-02-01 23:09:00,23,5,Task Management,Send Reminder,551,Failed,High,4,4.8,English,-0.59,No
U037,S984,2025-02-01 16:32:00,16,5,Task Management,Assign Task,279,Completed,Low,8,4.7,French,0.59,No
U031,S985,2025-02-01 14:23:00,14,5,Calendar Agent,Send Confirmation,560,Failed,Low,1,4.2,German,0.96,Yes
U036,S986,2025-02-02 06:19:00,6,6,Executive Assistant,Schedule Meeting,164,Completed,High,10,4.7,English,0.82,No
U048,S987,2025-02-01 19:46:00,19,5,Task Management,Assign Task,209,Completed,High,8,4.2,German,-0.83,No
U035,S988,2025-02-01 12:17:00,12,5,Task Management,Send Reminder,158,Failed,Low,8,4.2,Chinese,0.09,Yes
U015,S989,2025-02-02 00:51:00,0,6,Task Management,Track Progress,208,In Progress,Low,1,3.1,French,0.52,No
U029,S990,2025-02-01 19:10:00,19,5,Task Management,Send Reminder,267,Completed,Low,8,4.9,German,-0.41,No
U011,S991,2025-02-01 08:20:00,8,5,Calendar Agent,Send Confirmation,276,Completed,Medium,4,3.1,German,0.12,Yes
U021,S992,2025-02-01 17:52:00,17,5,Task Management,Track Progress,422,In Progress,Medium,5,4.8,English,-0.46,Yes
U032,S993,2025-02-02 05:12:00,5,6,Calendar Agent,Resolve Conflict,572,In Progress,Medium,2,5.0,Spanish,-0.48,Yes
U036,S994,2025-02-02 03:12:00,3,6,Calendar Agent,Send Confirmation,281,In Progress,Medium,6,3.2,French,0.48,Yes
U021,S995,2025-02-01 22:31:00,22,5,Task Management,Send Reminder,258,Failed,Low,6,3.2,French,0.01,No
U017,S996,2025-02-01 11:39:00,11,5,Task Management,Assign Task,525,In Progress,High,7,4.7,Spanish,-0.74,Yes
U050,S997,2025-02-01 16:12:00,16,5,Calendar Agent,Send Confirmation,255,Failed,Low,7,4.9,Spanish,0.19,No
U040,S998,2025-02-01 23:19:00,23,5,Calendar Agent,Update Event,133,Failed,Low,9,3.9,German,-0.48,No
U047,S999,2025-02-01 17:40:00,17,5,Executive Assistant,Schedule Meeting,550,Completed,High,4,3.3,French,-0.15,Yes
U001,S1000,2025-02-02 07:17:00,7,6,Task Management,Send Reminder,132,Failed,Medium,8,3.5,French,-0.74,No
U011,S1001,2025-02-01 14:11:00,14,5,Task Management,Track Progress,504,Completed,Low,4,4.4,Spanish,-0.52,No
U003,S1002,2025-02-02 01:43:00,1,6,Task Management,Track Progress,295,Completed,High,5,3.7,French,-0.72,Yes
U041,S1003,2025-02-01 10:54:00,10,5,Calendar Agent,Send Confirmation,74,In Progress,High,9,4.6,German,-0.29,No
U031,S1004,2025-02-01 16:31:00,16,5,Task Management,Assign Task,95,Completed,Low,5,4.5,English,1.0,Yes
U042,S1005,2025-02-01 08:30:00,8,5,Executive Assistant,Send Email,314,Failed,Medium,5,4.9,Chinese,-0.85,Yes
U048,S1006,2025-02-01 10:30:00,10,5,Task Management,Send Reminder,534,Completed,Medium,3,4.5,English,-0.97,Yes
U023,S1007,2025-02-01 08:11:00,8,5,Executive Assistant,Generate Summary,429,In Progress,Low,2,3.5,Spanish,0.01,Yes
U013,S1008,2025-02-01 18:29:00,18,5,Task Management,Track Progress,509,Completed,Medium,10,4.2,German,-0.21,No
U007,S1009,2025-02-02 07:57:00,7,6,Task Management,Assign Task,423,Completed,Low,1,3.3,German,-0.71,No
U006,S1010,2025-02-01 13:26:00,13,5,Executive Assistant,Generate Summary,142,In Progress,Medium,10,4.3,Chinese,0.07,Yes
U025,S1011,2025-02-01 16:43:00,16,5,Executive Assistant,Schedule Meeting,594,In Progress,Low,7,4.1,French,-0.29,No
U011,S1012,2025-02-02 04:32:00,4,6,Executive Assistant,Schedule Meeting,177,Completed,Low,3,4.1,Spanish,-0.51,Yes
U048,S1013,2025-02-02 00:03:00,0,6,Task Management,Send Reminder,220,Completed,Medium,6,4.5,Spanish,-0.67,No
U049,S1014,2025-02-01 19:47:00,19,5,Task Management,Assign Task,387,Completed,High,6,3.6,English,-0.69,Yes
U023,S1015,2025-02-01 14:43:00,14,5,Calendar Agent,Resolve Conflict,61,In Progress,Low,4,4.9,Chinese,-0.28,Yes
U005,S1016,2025-02-02 01:40:00,1,6,Task Management,Assign Task,484,In Progress,Medium,10,4.9,German,0.83,No
U007,S1017,2025-02-02 00:00:00,0,6,Calendar Agent,Resolve Conflict,448,In Progress,Low,1,3.5,French,-0.46,No
U050,S1018,2025-02-02 02:45:00,2,6,Executive Assistant,Send Email,219,Completed,High,3,4.9,French,-0.79,No
U037,S1019,2025-02-01 22:47:00,22,5,Task Management,Send Reminder,508,In Progress,High,3,4.2,French,-0.89,Yes
U012,S1020,2025-02-01 20:34:00,20,5,Executive Assistant,Send Email,325,Completed,Low,1,3.7,Chinese,-0.3,No
U042,S1021,2025-02-02 00:15:00,0,6,Task Management,Assign Task,439,In Progress,Low,4,4.8,French,0.14,No
U009,S1022,2025-02-02 06:24:00,6,6,Executive Assistant,Schedule Meeting,161,Completed,Low,1,4.4,English,-0.79,Yes
U046,S1023,2025-02-01 09:10:00,9,5,Task Management,Send Reminder,454,Completed,Medium,1,3.4,English,0.36,Yes
U037,S1024,2025-02-01 14:19:00,14,5,Executive Assistant,Send Email,102,In Progress,Low,9,3.5,English,0.21,Yes
U015,S1025,2025-02-01 17:50:00,17,5,Executive Assistant,Generate Summary,527,Failed,Medium,6,3.4,Spanish,0.49,Yes
U010,S1026,2025-02-01 14:54:00,14,5,Calendar Agent,Send Confirmation,195,Failed,Medium,3,3.4,French,-0.11,No
U033,S1027,2025-02-01 17:43:00,17,5,Calendar Agent,Update Event,506,Completed,High,5,3.6,French,-0.97,No
U047,S1028,2025-02-02 06:19:00,6,6,Calendar Agent,Resolve Conflict,173,Completed,High,9,3.6,Spanish,-0.6,Yes
U031,S1029,2025-02-01 14:16:00,14,5,Executive Assistant,Generate Summary,224,Failed,High,5,4.6,French,-0.88,No
U012,S1030,2025-02-01 09:29:00,9,5,Calendar Agent,Update Event,292,In Progress,Low,9,4.9,English,-0.35,No
U037,S1031,2025-02-01 13:32:00,13,5,Calendar Agent,Update Event,302,In Progress,Low,8,4.0,German,-0.34,Yes
U025,S1032,2025-02-01 09:27:00,9,5,Task Management,Track Progress,230,Failed,Low,7,3.5,English,-0.38,No
U004,S1033,2025-02-02 03:50:00,3,6,Executive Assistant,Generate Summary,65,In Progress,Medium,6,3.3,French,0.32,Yes
U019,S1034,2025-02-02 01:21:00,1,6,Task Management,Assign Task,599,In Progress,Low,9,3.1,French,0.12,No
U034,S1035,2025-02-02 06:55:00,6,6,Calendar Agent,Send Confirmation,430,Completed,High,4,4.1,English,0.53,No
U045,S1036,2025-02-01 15:06:00,15,5,Executive Assistant,Schedule Meeting,161,In Progress,High,9,3.7,German,0.95,Yes
U023,S1037,2025-02-02 07:18:00,7,6,Task Management,Send Reminder,240,Completed,High,9,4.3,German,0.76,Yes
U008,S1038,2025-02-01 13:53:00,13,5,Task Management,Send Reminder,527,In Progress,Low,7,4.0,English,0.08,Yes
U042,S1039,2025-02-01 13:33:00,13,5,Calendar Agent,Resolve Conflict,290,Failed,Medium,1,4.1,French,-0.24,No
U050,S1040,2025-02-01 12:42:00,12,5,Calendar Agent,Send Confirmation,174,In Progress,High,4,4.0,French,0.64,No
U010,S1041,2025-02-01 19:48:00,19,5,Task Management,Assign Task,420,Completed,High,4,4.0,Chinese,-0.78,Yes
U011,S1042,2025-02-01 20:01:00,20,5,Calendar Agent,Update Event,402,Failed,Low,3,4.0,Chinese,-0.13,No
U050,S1043,2025-02-01 14:00:00,14,5,Executive Assistant,Send Email,262,In Progress,High,10,4.8,English,-0.71,No
U044,S1044,2025-02-01 19:53:00,19,5,Task Management,Assign Task,66,Failed,Low,10,3.1,Spanish,0.42,No
U024,S1045,2025-02-01 11:10:00,11,5,Task Management,Send Reminder,542,Failed,Medium,6,4.1,Chinese,-0.2,Yes
U019,S1046,2025-02-01 21:57:00,21,5,Executive Assistant,Generate Summary,568,Failed,Low,9,4.5,German,-0.29,Yes
U041,S1047,2025-02-01 20:30:00,20,5,Calendar Agent,Send Confirmation,432,In Progress,Medium,1,4.6,German,-0.84,No
U039,S1048,2025-02-02 04:21:00,4,6,Task Management,Send Reminder,482,In Progress,Medium,5,3.6,Chinese,-0.5,Yes
U019,S1049,2025-02-02 06:08:00,6,6,Task Management,Track Progress,548,In Progress,Low,10,3.9,German,-0.85,No
U005,S1050,2025-02-01 20:35:00,20,5,Task Management,Track Progress,274,Failed,Low,9,4.1,French,0.5,No
U018,S1051,2025-02-01 11:21:00,11,5,Task Management,Track Progress,447,In Progress,Medium,10,3.7,French,0.96,Yes
U033,S1052,2025-02-02 02:52:00,2,6,Task Management,Track Progress,120,Failed,Low,1,4.2,Chinese,-0.27,Yes
U044,S1053,2025-02-01 14:32:00,14,5,Executive Assistant,Generate Summary,266,Completed,High,6,3.2,English,-0.33,Yes
U004,S1054,2025-02-01 17:16:00,17,5,Calendar Agent,Send Confirmation,230,In Progress,High,7,3.2,French,0.21,No
U022,S1055,2025-02-01 17:32:00,17,5,Calendar Agent,Resolve Conflict,172,In Progress,Medium,7,4.3,English,-0.57,Yes
U015,S1056,2025-02-02 06:09:00,6,6,Executive Assistant,Generate Summary,372,Completed,High,6,3.2,English,0.77,Yes
U029,S1057,2025-02-01 23:18:00,23,5,Task Management,Assign Task,597,Completed,High,7,4.6,English,-0.17,Yes
U034,S1058,2025-02-01 20:40:00,20,5,Calendar Agent,Resolve Conflict,334,Completed,High,1,3.5,English,-0.02,No
U020,S1059,2025-02-01 10:39:00,10,5,Task Management,Send Reminder,281,In Progress,High,4,3.7,English,0.53,No
U018,S1060,2025-02-02 06:09:00,6,6,Executive Assistant,Generate Summary,198,Failed,High,3,3.7,Chinese,0.21,No
U047,S1061,2025-02-01 13:45:00,13,5,Calendar Agent,Resolve Conflict,296,Failed,Low,9,4.7,English,0.94,No
U030,S1062,2025-02-02 06:40:00,6,6,Task Management,Track Progress,398,In Progress,Medium,9,4.9,German,0.59,Yes
U024,S1063,2025-02-01 18:29:00,18,5,Task Management,Assign Task,315,Failed,Medium,4,3.8,Chinese,-0.92,No
U042,S1064,2025-02-01 22:37:00,22,5,Calendar Agent,Send Confirmation,257,Completed,Medium,10,4.8,Chinese,-0.17,No
U026,S1065,2025-02-01 15:27:00,15,5,Task Management,Track Progress,533,Completed,Medium,9,4.2,Spanish,-0.89,No
U041,S1066,2025-02-01 17:30:00,17,5,Executive Assistant,Schedule Meeting,454,Failed,Low,7,3.8,French,0.6,No
U039,S1067,2025-02-02 05:20:00,5,6,Calendar Agent,Send Confirmation,479,Completed,Medium,10,3.0,Chinese,-0.48,No
U022,S1068,2025-02-01 20:13:00,20,5,Task Management,Assign Task,405,In Progress,Medium,1,3.2,French,0.51,No
U049,S1069,2025-02-01 18:55:00,18,5,Executive Assistant,Schedule Meeting,562,Completed,High,10,3.4,English,0.85,Yes
U024,S1070,2025-02-01 19:23:00,19,5,Task Management,Track Progress,484,Completed,High,1,4.9,French,-0.15,No
U034,S1071,2025-02-02 02:43:00,2,6,Task Management,Assign Task,323,Failed,Low,7,4.4,English,-0.47,Yes
U001,S1072,2025-02-01 18:50:00,18,5,Task Management,Assign Task,124,Completed,High,1,4.1,Chinese,-0.8,No
U041,S1073,2025-02-01 17:26:00,17,5,Task Management,Send Reminder,337,In Progress,Medium,4,4.0,Spanish,-0.82,No
U027,S1074,2025-02-02 02:07:00,2,6,Executive Assistant,Generate Summary,162,Completed,Low,3,3.6,Spanish,0.84,Yes
U035,S1075,2025-02-01 14:24:00,14,5,Executive Assistant,Generate Summary,194,Failed,Low,10,3.7,German,0.9,Yes
U050,S1076,2025-02-01 13:18:00,13,5,Task Management,Assign Task,337,Completed,High,7,5.0,German,-0.8,No
U010,S1077,2025-02-01 22:17:00,22,5,Calendar Agent,Update Event,382,Completed,High,4,3.5,Chinese,0.22,Yes
U011,S1078,2025-02-02 01:47:00,1,6,Calendar Agent,Resolve Conflict,417,In Progress,Medium,5,4.5,Spanish,0.47,No
U023,S1079,2025-02-01 22:12:00,22,5,Task Management,Send Reminder,489,In Progress,Low,10,3.7,English,0.01,Yes
U036,S1080,2025-02-01 13:38:00,13,5,Executive Assistant,Generate Summary,465,In Progress,High,10,4.3,English,-0.53,Yes
U029,S1081,2025-02-02 02:44:00,2,6,Executive Assistant,Schedule Meeting,166,Failed,High,8,3.1,Chinese,-0.0,No
U034,S1082,2025-02-02 02:07:00,2,6,Task Management,Track Progress,459,Completed,High,4,3.7,Spanish,-0.41,Yes
U019,S1083,2025-02-01 11:32:00,11,5,Calendar Agent,Update Event,455,In Progress,High,9,3.1,French,0.97,Yes
U010,S1084,2025-02-02 05:51:00,5,6,Calendar Agent,Update Event,107,In Progress,Medium,1,4.9,English,0.07,No
U028,S1085,2025-02-02 02:12:00,2,6,Executive Assistant,Send Email,413,Failed,Medium,1,3.9,English,-0.18,Yes
U039,S1086,2025-02-01 11:25:00,11,5,Executive Assistant,Schedule Meeting,469,In Progress,Medium,1,4.5,Spanish,-0.85,Yes
U041,S1087,2025-02-02 03:14:00,3,6,Calendar Agent,Resolve Conflict,441,Failed,Medium,2,4.7,Chinese,-0.85,No
U026,S1088,2025-02-01 20:08:00,20,5,Executive Assistant,Send Email,204,In Progress,Medium,7,4.9,German,0.54,No
U034,S1089,2025-02-01 15:30:00,15,5,Task Management,Send Reminder,448,In Progress,Medium,2,5.0,Spanish,0.91,No
U047,S1090,2025-02-01 14:07:00,14,5,Executive Assistant,Generate Summary,136,Failed,High,3,4.0,French,0.02,No
U029,S1091,2025-02-01 23:42:00,23,5,Executive Assistant,Generate Summary,533,Failed,Low,3,3.8,German,0.99,Yes
U045,S1092,2025-02-01 23:23:00,23,5,Task Management,Track Progress,388,In Progress,High,6,4.8,English,0.84,Yes
U032,S1093,2025-02-02 07:03:00,7,6,Executive Assistant,Generate Summary,158,Failed,Low,9,3.5,English,0.41,Yes
U008,S1094,2025-02-01 19:47:00,19,5,Task Management,Assign Task,543,Failed,Medium,10,4.3,English,-0.72,No
U015,S1095,2025-02-01 18:25:00,18,5,Executive Assistant,Generate Summary,370,Completed,High,2,3.7,English,-0.16,Yes
U047,S1096,2025-02-01 17:54:00,17,5,Calendar Agent,Resolve Conflict,205,Completed,Medium,6,4.6,Chinese,0.27,No
U044,S1097,2025-02-02 04:20:00,4,6,Task Management,Assign Task,126,Completed,Low,9,3.0,French,0.14,Yes
U048,S1098,2025-02-01 17:14:00,17,5,Executive Assistant,Generate Summary,333,In Progress,Medium,9,3.1,English,-0.43,Yes
U042,S1099,2025-02-01 17:44:00,17,5,Task Management,Track Progress,416,In Progress,High,7,4.2,French,-0.14,No
